keyword_busqueda,titulo,empresa,ubicacion,descripcion,salario_min,salario_max,fecha_creacion,url
python,Software Developer – Python / Odoo,Trabajos en Demo Datos,España,"Descripción del puesto / Funciones Modalidad: 100% remoto Dedicación: Full time Ubicación: Remoto; se valorará positivamente residir cerca de Villena Experiencia: Mínimo 2 años Buscamos un/a Software Developer especializado/a en Python y Odoo para incorporarse a un proyecto de desarrollo y evolución de soluciones ERP. La persona seleccionada participará en el desarrollo, mantenimiento y adaptación de soluciones basadas en Odoo , trabajando principalmente con Python y en un entorno orientado a a…",,,2026-09-11T10:06:27Z,https://www.adzuna.es/details/5879430505?utm_medium=api&utm_source=183d4d76
python,Python Data Engineer ID82554,AgileEngine,Valencia,"AgileEngine is an Inc. 5000 company that creates award-winning software for Fortune 500 brands and trailblazing startups across 17 industries. We rank among the leaders in areas like application development and AI/ML, and our people-first culture has earned us multiple Best Place to Work awards. WHY JOIN US If you're looking for a place to grow, make an impact, and work with people who care, we'd love to meet you! ABOUT THE ROLE We are looking for a Python Data Engineer to engineer, automate, a…",,,2026-09-08T00:54:13Z,https://www.adzuna.es/details/5874818438?utm_medium=api&utm_source=183d4d76
python,Python Data Engineer ID82554,AgileEngine,Barcelona,"AgileEngine is an Inc. 5000 company that creates award-winning software for Fortune 500 brands and trailblazing startups across 17 industries. We rank among the leaders in areas like application development and AI/ML, and our people-first culture has earned us multiple Best Place to Work awards. WHY JOIN US If you're looking for a place to grow, make an impact, and work with people who care, we'd love to meet you! ABOUT THE ROLE We are looking for a Python Data Engineer to engineer, automate, a…",,,2026-09-08T00:54:13Z,https://www.adzuna.es/details/5874818441?utm_medium=api&utm_source=183d4d76
python,Python Data Engineer ID82554,AgileEngine,Madrid,"AgileEngine is an Inc. 5000 company that creates award-winning software for Fortune 500 brands and trailblazing startups across 17 industries. We rank among the leaders in areas like application development and AI/ML, and our people-first culture has earned us multiple Best Place to Work awards. WHY JOIN US If you're looking for a place to grow, make an impact, and work with people who care, we'd love to meet you! ABOUT THE ROLE We are looking for a Python Data Engineer to engineer, automate, a…",,,2026-09-08T00:54:13Z,https://www.adzuna.es/details/5874818439?utm_medium=api&utm_source=183d4d76
python,Desarrollador/a – Analista Python,Alcorce Telecomunicaciones,España,"Únete Estamos en busca de profesionales que no solo busquen un empleo, sino que aspiren a integrarse en equipos que lideran la transformación en sectores estratégicos como telecomunicaciones, transporte y administración pública. Si tienes experiencia en estas áreas y estás preparado para enfrentar desafíos en entornos dinámicos, te invitamos a explorar nuestras vacantes. Análisis de Datos / Business Intenligence Desarrollador/a – Analista Python España 100% Remoto Experiencia mínima de 3 años D…",,,2026-09-11T10:04:27Z,https://www.adzuna.es/details/5879428481?utm_medium=api&utm_source=183d4d76
python,Consultor IA/Python. Inglés,Grupo NS,España,"Descripción: Desde Grupo NS estamos buscando perfiles con experiencia de al menos 3 años como consultores IA para un proyecto de larga duración en modalidad 100% remoto e inglés avanzado Requisitos Experiencia en IA/IA generativa/sistemas de agentes: Experiencia práctica con marcos de trabajo multiagente y modelos de lenguaje a gran escala. Conocimientos sobre arquitecturas RAG, incrustaciones y bases de datos vectoriales. Dominio de marcos de trabajo como Langraph, Langchain y CrewAI. Desarrol…",,,2026-07-20T09:16:26Z,https://www.adzuna.es/details/5807910593?utm_medium=api&utm_source=183d4d76
python,Desarrollador/a Backend (Python),Grupo PROEDUCA,"Pozuelo de Alarcón, Madrid"," ¡Buscamos talento IT especializado en desarrollo backend e infraestructura! En Grupo PROEDUCA, líder en educación superior online, buscamos incorporar un/a Desarrollador/a Backend (Python) con conocimientos en Infraestructura para formar parte de nuestro equipo tecnológico y participar en el desarrollo y evolución de los servicios backend que dan soporte a la experiencia de miles de estudiantes. Buscamos un perfil con pasión por el backend de calidad , que disfrute diseñando APIs, modelando da…",,,2026-08-27T00:03:46Z,https://www.adzuna.es/details/5857323382?utm_medium=api&utm_source=183d4d76
python,Senior Software Engineer (Python),Merlin Digital Partner,"Barcelona, Cataluña","Our partner is a fast-growing HealthTech company developing connected technologies at the intersection of hardware, embedded systems, IoT, AI and digital health. Their technology transforms everyday environments into intelligent health platforms, enabling seamless and continuous health monitoring. We are currently looking for a Senior Software Engineer (Python) to join their Engineering team and help build the embedded technologies powering the next generation of connected health products. Miss…",70000.0,100000.0,2026-08-19T11:24:50Z,https://www.adzuna.es/details/5847974428?utm_medium=api&utm_source=183d4d76
python,Desarrollador/a Python Senior,eXperience IT Solutions,España,"Descripción: En eXperience IT Solutions buscamos incorporar un/a Desarrollador/a Python Senior para un proyecto estable. Si te apasiona el desarrollo de soluciones data-driven y trabajar con tecnologías modernas en entornos cloud, esta puede ser tu oportunidad. Qué ofrecemos: Incorporación a un proyecto estable Trabajo 100% remoto Contrato Indefinido Buen ambiente de trabajo, acompañamiento y equipo especializado Requisitos: Un perfil con al menos 5 años de experiencia en desarrollo, especialme…",,,2026-07-25T09:32:15Z,https://www.adzuna.es/details/5815044872?utm_medium=api&utm_source=183d4d76
python,Senior Python Backend Engineer,ClearML,Madrid,"About the company At ClearML, our mission is to make infrastructure management effortless across every phase of the AI lifecycle - from building and training AI models to large-scale production. Trusted by more than 2,000 organizations, AI builders and IT teams use our AI infrastructure platform to power everything from early-stage R&D to mission-critical public sector and enterprise-grade AI pipelines. We’re growing quickly and looking for curious, self-driven individuals who are excited to sh…",,,2026-01-12T19:35:41Z,https://www.adzuna.es/details/5580697220?utm_medium=api&utm_source=183d4d76
python,Senior Software Engineer (Python),Merlin Digital Partner,Barcelona,"We are Merlin Digital Partner ! A leading IT and Digital headhunting company who stands out from the crowd, boasting over a decade of experience. We've successfully collaborated and played a pivotal role in the growth of industry heavyweights such as Wallapop, Glovo, Banc Sabadell, and Duracell, among others. Our emphasis lies in people-centric approaches and optimizing the selection processes . Our mission is to revolutionize companies by seamlessly integrating top-tier talent . What sets us a…",,,2026-08-18T00:07:07Z,https://www.adzuna.es/details/5845584072?utm_medium=api&utm_source=183d4d76
python,Backend Tech Lead (Python),Singularu,Valencia,"Backend Tech Lead (Python) – Construye el futuro técnico de Singularu Singularu es compromiso, talento y pasión. ¡Somos Singularu y hacemos joyas para que todo el mundo pueda brillar! Singularu es una marca joven, llena de ambición, con un equipo de 350 personas que trabajamos con un solo objetivo: dar a nuestras clientas el mejor servicio, experiencia de compra y por supuesto, las mejores joyas. Acerca del rol Buscamos a nuestra primera figura Backend Tech Lead. No buscamos solo a alguien que …",,,2026-04-18T22:15:24Z,https://www.adzuna.es/details/5703791770?utm_medium=api&utm_source=183d4d76
python,DESARROLLADOR BACKEND PYTHON - BARCELONA,RDT,"Sant Adrià de Besòs, Barcelona","Buscamos un/a Desarrollador/a Backend Python , con experiencia de al menos 5 años, para incorporarse en proyectos dentro del sector Defensa . Funciones principales: Diseñar y liderar la construcción de servicios backend escalables Garantizar estándares de calidad y seguridad Definir prácticas de testing y automatización Coordinar con otros equipos y fomentar la evolución técnica del producto Requisitos: Experiencia en desarrollo backend con Python Experiencia con frameworks como FastAPI, Flask …",,,2026-05-15T22:34:41Z,https://www.adzuna.es/details/5730614529?utm_medium=api&utm_source=183d4d76
python,Java Developer — AWS & Python,knowmad mood,Madrid,"We are knowmad mood! Somos una compañía líder en transformación digital, en constante evolución y a la vanguardia de la tecnología. Formado por más de 3.000 personas creativas, digitales e innovadoras conectadas a un propósito y capaces de generar conexiones con personas de todo el mundo. Un equipo responsable, flexible y con alta capacidad de adaptación a las necesidades de nuestros clientes y del mercado, a la vez que proporciona valor, visión, creatividad, expertise, profesionalidad y pasión…",,,2026-07-13T09:09:22Z,https://www.adzuna.es/details/5798605376?utm_medium=api&utm_source=183d4d76
python,FullStack Developer (Python & React),Sopra-Steria,Valencia,"Descripción de la empresa Porque trabajar en Sopra Steria, también es sentir Sopra Steria . Somos un reconocido líder europeo en consultoría, servicios digitales y desarrollo de software, con cerca de 56.000 empleados en casi 30 países y más de 4.000 en España. Nos enfocamos en las personas, en su formación y desarrollo profesional, lo que nos impulsa a crecer y mejorar constantemente. Tenemos pasión por lo digital y al igual que tú, buscamos la mejor de las aventuras. Queremos que tu día a día…",,,2026-07-30T07:22:12Z,https://www.adzuna.es/details/5820784399?utm_medium=api&utm_source=183d4d76
python,Python Developer (Hybrid Madrid),knowmad mood,España,"We are knowmad mood! Somos una compañía líder en transformación digital, en constante evolución y a la vanguardia de la tecnología. Nacimos para provocar un cambio real a través de la innovación y el desarrollo sostenible, con la misión de aportar valor a los clientes e impulsar nuestro talento. Formado por más de 3.000 personas creativas, digitales e innovadoras conectadas a un propósito y capaces de generar conexiones con personas de todo el mundo. Un equipo responsable, flexible y con alta c…",,,2026-07-20T09:16:26Z,https://www.adzuna.es/details/5807910577?utm_medium=api&utm_source=183d4d76
python,Senior Python Software Engineer,Prima,Madrid,"Are you looking for a new challenge? Fancy helping us shape the future of motor insurance? Prima could be the place for you. Since 2015, we’ve been using our love of data and tech to rethink motor insurance and bring drivers a great experience at a great price. Our story began in Italy, where we’ve quickly become the number one online motor insurance provider. In fact, we’re trusted by over 5 million drivers. And now we’re expanding to help millions more drivers in the UK and Spain. To help fue…",40000.0,75000.0,2026-08-16T10:00:40Z,https://www.adzuna.es/details/5844044967?utm_medium=api&utm_source=183d4d76
